baseline_time,virtual_best_time,grade,chose
23.7729,23.7729,2,baseline
23.7729,23.7729,2,baseline
481.5228,481.5228,1,baseline
481.5228,481.5228,1,baseline
10.1615,10.1615,2,baseline
27.7282,27.7282,2,baseline
27.7282,27.7282,2,baseline
11.8864,11.8864,2,baseline
11.8864,11.8864,2,baseline
11.8864,11.8864,2,baseline
11.9021,11.9021,2,baseline
11.9021,11.9021,2,baseline
11.9021,11.9021,2,baseline
59.9041,59.9041,2,baseline
59.9041,59.9041,2,baseline
59.9041,59.9041,2,baseline
59.9041,59.9041,1,baseline
59.9041,59.9041,2,baseline
59.9041,59.9041,2,baseline
59.9041,59.9041,2,baseline
59.9041,59.9041,2,baseline
9.8734,9.8734,2,baseline
9.8734,9.8734,2,baseline
9.8734,9.8734,2,baseline
43.8103,38.3985,3,invariant
43.8103,43.8103,2,baseline
43.8103,43.8103,2,baseline
43.8103,43.8103,2,baseline
43.8103,43.8103,2,baseline
9.2489,9.2489,2,baseline
12.1451,12.1451,2,baseline
12.1451,12.1451,2,baseline
12.1451,12.1451,2,baseline
16.4229,16.4229,2,baseline
16.4229,16.4229,2,baseline
16.4229,16.4229,2,baseline
16.4229,16.4229,2,baseline
11.2110,11.2110,2,baseline
11.2110,11.2110,2,baseline
11.2110,11.2110,2,baseline
11.2110,11.2110,2,baseline
9.7400,9.5853,3,invariant
10.6284,10.3030,3,invariant
10.6284,10.3216,3,invariant
47.9613,43.7232,3,invariant
47.9613,47.9613,1,baseline
47.9613,47.9613,1,baseline
10.3278,10.3278,2,baseline
10.2334,10.2334,2,baseline
10.2334,10.2334,2,baseline
10.2334,10.2334,2,baseline
9.3473,9.3473,2,baseline
9.3473,9.3473,2,baseline
9.5999,9.5999,2,baseline
9.5999,9.5999,2,baseline
9.3145,9.3145,2,baseline
9.3145,9.3145,2,baseline
10.0358,10.0358,2,baseline
96.5966,96.5966,1,baseline
96.5966,69.9588,3,invariant
13.1358,13.1358,2,baseline
10.2885,10.2885,2,baseline
13.3323,12.9217,3,invariant
13.3323,13.0187,3,invariant
10.2061,10.2061,2,baseline
10.2061,10.2061,2,baseline
10.2061,10.2061,2,baseline
12.6225,12.6225,2,baseline
12.6225,12.6225,2,baseline
12.6225,12.6225,2,baseline
12.6225,12.6225,2,baseline
10.5673,10.5673,2,baseline
9.2480,9.2480,2,baseline
9.2480,9.2480,2,baseline
8.8632,8.8632,2,baseline
10.8357,10.8357,2,baseline
10.8357,10.8357,2,baseline
10.8357,10.8357,2,baseline
10.8357,10.8357,2,baseline
10.8357,10.7913,3,invariant
10.8357,10.8357,2,baseline
11.1351,11.1351,2,baseline
11.1351,11.1351,2,baseline
15.6048,15.6048,2,baseline
11.8513,11.8513,2,baseline
11.8513,11.8513,2,baseline
11.8513,11.8513,2,baseline
9.7866,9.7866,2,baseline
9.7866,9.7866,2,baseline
9.8658,9.8658,2,baseline
12.4361,12.4361,2,baseline
10.2151,10.2151,2,baseline
10.2151,10.2151,2,baseline
107.7001,27.4432,3,invariant
31.5797,31.5797,2,baseline
31.5797,31.5797,2,baseline
23.9520,23.9520,2,baseline
23.9520,23.9520,2,baseline
23.9520,23.9520,2,baseline
23.9520,23.9520,2,baseline
23.9520,23.9520,2,baseline
12.9334,12.9334,2,baseline
12.9334,12.9334,2,baseline
12.9334,12.9334,2,baseline
12.9334,12.9334,2,baseline
12.9334,12.9334,2,baseline
12.9334,12.9334,2,baseline
12.9334,12.9334,2,baseline
12.4992,12.4992,2,baseline
12.4992,12.4992,2,baseline
10.1503,10.1503,2,baseline
10.1503,10.1503,2,baseline
11.0867,11.0867,2,baseline
11.0867,11.0867,2,baseline
11.0867,11.0867,2,baseline
11.0867,11.0867,2,baseline
10.9493,10.9493,2,baseline
10.9493,10.9493,2,baseline
11.9726,11.9726,2,baseline
11.9726,11.9726,2,baseline
11.9726,11.9726,2,baseline
14.7256,14.7256,2,baseline
14.7256,14.7256,2,baseline
14.7256,14.7256,2,baseline
14.7256,14.7256,2,baseline
14.7256,14.7256,2,baseline
14.7256,14.7256,2,baseline
315.1784,315.1784,2,baseline
9.9275,9.9275,2,baseline
10.2569,10.2569,2,baseline
10.2569,10.2569,2,baseline
10.2569,10.2569,2,baseline
13.0082,13.0082,2,baseline
13.0082,13.0082,2,baseline
13.0082,13.0082,2,baseline
13.0082,13.0082,2,baseline
13.0082,13.0082,2,baseline
13.0082,13.0082,2,baseline
9.3757,9.3757,2,baseline
9.3757,9.3757,2,baseline
9.6411,9.6411,2,baseline
9.6411,9.6411,2,baseline
11.9653,11.9653,2,baseline
11.9653,11.9653,2,baseline
131.3889,101.2077,3,invariant
131.3889,128.8176,3,invariant
131.3889,131.3889,2,baseline
131.3889,77.7018,3,invariant
131.3889,97.7256,3,invariant
10.3098,10.3098,2,baseline
10.3098,10.3098,2,baseline
10.5401,10.5401,2,baseline
10.0984,10.0984,2,baseline
10.1319,10.1319,2,baseline
14.8607,14.8607,2,baseline
14.8607,14.8607,2,baseline
14.8607,14.8607,2,baseline
19.6943,19.6943,2,baseline
19.6943,19.6943,2,baseline
10.7401,10.7401,2,baseline
10.7401,10.7401,2,baseline
10.7401,10.7401,2,baseline
12.7684,12.7684,2,baseline
12.7684,12.7684,2,baseline
12.7684,12.7684,2,baseline
12.7684,12.7684,2,baseline
12.1539,12.1539,2,baseline
12.1539,12.1539,2,baseline
12.1539,12.1539,2,baseline
12.1539,12.1539,2,baseline
10.7970,10.7970,2,baseline
10.6444,10.6444,2,baseline
14.0299,14.0299,2,baseline
14.0299,14.0299,2,baseline
10.4325,10.4325,2,baseline
10.4325,10.4325,2,baseline
36.5129,14.0133,3,invariant
36.5129,15.0180,3,invariant
9.2823,9.2823,2,baseline
10.4410,10.4410,2,baseline
10.7244,10.7244,2,baseline
10.1795,10.1795,2,baseline
9.9724,9.9724,2,baseline
9.9724,9.9724,2,baseline
10.1776,10.1776,2,baseline
507.0340,24.8678,3,invariant
507.0340,25.3864,3,invariant
507.0340,434.5966,3,invariant
507.0340,507.0340,1,baseline
11.4990,11.4990,2,baseline
11.4990,11.4990,2,baseline
11.4990,11.4990,2,baseline
11.4990,11.4990,2,baseline
37.2515,24.5615,3,invariant
37.2515,36.1036,3,invariant
37.2515,37.2515,2,baseline
68.4364,68.4364,2,baseline
68.4364,68.4364,2,baseline
9.9149,9.9149,2,baseline
10.4498,10.4498,2,baseline
10.4498,10.4498,2,baseline
10.5769,10.0737,3,invariant
10.5769,10.5769,2,baseline
23.6243,16.2672,3,invariant
18.7809,15.2653,3,invariant
18.7809,18.7653,3,invariant
10.1074,10.1074,2,baseline
10.1074,10.1074,2,baseline
16.4313,16.1186,3,invariant
16.4313,16.4313,2,baseline
49.8162,49.8162,2,baseline
49.8162,46.8737,3,invariant
49.8162,49.8162,2,baseline
49.8162,37.8584,3,invariant
49.8162,41.2095,3,invariant
49.8162,44.1178,3,invariant
49.8162,49.8162,2,baseline
10.8247,10.8247,2,baseline
10.8247,10.8247,2,baseline
29.1803,29.1803,2,baseline
45.7575,45.7575,2,baseline
12.1182,12.1182,2,baseline
12.1182,12.1182,2,baseline
12.1182,12.1182,2,baseline
13.1400,13.1400,2,baseline
13.1400,13.1400,2,baseline
13.1400,13.1400,2,baseline
13.1400,13.1400,2,baseline
35.6963,13.2180,3,invariant
35.6963,14.6867,3,invariant
10.1900,10.1900,2,baseline
10.1900,10.1900,2,baseline
38.4396,36.2011,3,invariant
38.4396,37.8769,3,invariant
38.4396,38.4396,2,baseline
38.4396,38.4396,2,baseline
12.0382,12.0382,2,baseline
12.0382,12.0382,2,baseline
12.9560,12.9560,2,baseline
12.9560,12.9560,2,baseline
9.7767,9.7767,2,baseline
10.8997,10.8997,2,baseline
10.8997,10.8997,2,baseline
10.8259,10.8259,2,baseline
10.8259,10.8259,2,baseline
10.8259,10.8259,2,baseline
12.1714,12.1714,2,baseline
12.1714,12.1714,2,baseline
9.2715,9.2715,2,baseline
9.2715,9.2715,2,baseline
12.8017,11.8013,3,invariant
12.8017,12.8017,2,baseline
12.8017,12.8017,2,baseline
9.7681,9.7681,2,baseline
23.8501,23.8501,2,baseline
19.2503,19.2503,2,baseline
19.2503,19.2503,2,baseline
19.2503,19.2503,2,baseline
19.2503,13.8892,3,invariant
19.2503,14.9389,3,invariant
14.5101,13.8210,3,invariant
14.5101,13.9038,3,invariant
14.5101,14.5101,2,baseline
9.9377,9.9377,2,baseline
12.3559,12.0239,3,invariant
12.3559,12.3559,2,baseline
12.3559,12.3559,2,baseline
10.0715,10.0715,2,baseline
10.0715,10.0715,2,baseline
10.0715,10.0715,2,baseline
16.6562,15.8534,3,invariant
16.6562,16.6562,2,baseline
16.6562,16.6562,2,baseline
16.6562,16.6562,2,baseline
14.0034,14.0034,2,baseline
14.0034,14.0034,2,baseline
10.1636,10.1636,2,baseline
13.0522,13.0522,2,baseline
21.2671,21.2671,2,baseline
21.2671,21.2671,2,baseline
14.9449,14.6644,3,invariant
14.9449,14.9449,2,baseline
14.9449,14.9449,2,baseline
93.2918,93.2918,2,baseline
93.2918,93.2918,2,baseline
93.2918,93.2918,2,baseline
93.2918,93.2918,2,baseline
93.2918,93.2918,1,baseline
23.9302,23.9302,2,baseline
23.9302,23.9302,2,baseline
23.9302,23.9302,2,baseline
43.0841,40.9020,3,invariant
43.0841,43.0841,2,baseline
10.3587,10.3587,2,baseline
12.7064,12.7064,2,baseline
12.7064,12.7064,2,baseline
12.7064,12.7064,2,baseline
13.9017,13.9017,2,baseline
13.9017,13.9017,2,baseline
13.9017,13.9017,2,baseline
42.2068,30.1770,3,invariant
42.2068,35.8042,3,invariant
42.2068,42.2068,2,baseline
25.3081,18.9462,3,invariant
25.3081,25.3081,2,baseline
25.3081,25.3081,2,baseline
25.3081,25.3081,2,baseline
25.3081,25.3081,2,baseline
25.3081,25.3081,2,baseline
25.3081,25.3081,2,baseline
25.3081,25.3081,2,baseline
25.3081,25.3081,2,baseline
25.3081,25.3081,2,baseline
25.3081,25.3081,2,baseline
25.3081,25.3081,2,baseline
11.1216,11.1216,2,baseline
11.1216,11.1216,2,baseline
11.1216,11.1216,2,baseline
11.1216,11.1216,2,baseline
11.1603,11.1603,2,baseline
10.3859,10.3859,2,baseline
10.3859,10.3859,2,baseline
10.3859,10.3859,2,baseline
10.3859,10.3859,2,baseline
10.9451,10.9451,2,baseline
10.9451,10.9451,2,baseline
10.9451,10.9451,2,baseline
9.4863,9.4863,2,baseline
14.8386,14.8386,2,baseline
14.8386,14.8386,2,baseline
14.8386,14.8386,2,baseline
14.8386,14.8386,2,baseline
14.8386,14.8386,2,baseline
14.8386,14.8386,2,baseline
14.8386,14.8386,2,baseline
35.6681,35.6681,2,baseline
9.3463,9.3463,2,baseline
9.3463,9.3463,2,baseline
9.3647,9.3647,2,baseline
9.4728,9.4728,2,baseline
9.4728,9.4728,2,baseline
9.4728,9.4728,2,baseline
9.4728,9.4728,2,baseline
9.1386,9.1386,2,baseline
22.5863,22.5863,2,baseline
22.5863,22.5863,2,baseline
22.5863,22.5863,2,baseline
15.0760,15.0760,2,baseline
15.0760,15.0760,2,baseline
15.0760,15.0760,2,baseline
15.0760,15.0760,2,baseline
9.2103,9.2103,2,baseline
9.2103,9.2103,2,baseline
9.2103,9.2103,2,baseline
48.3399,31.4208,3,invariant
48.3399,48.3399,2,baseline
48.3399,48.3399,2,baseline
15.4426,15.4426,2,baseline
9.3198,9.3198,2,baseline
51.8587,18.9310,3,invariant
51.8587,20.0898,3,invariant
51.8587,26.0859,3,invariant
51.8587,18.9618,3,invariant
51.8587,19.0261,3,invariant
51.8587,30.0187,3,invariant
9.3752,9.3752,2,baseline
9.3752,9.3752,2,baseline
35.2940,19.6608,3,invariant
35.2940,29.5902,3,invariant
35.2940,35.2940,2,baseline
11.2609,11.2609,2,baseline
11.2609,11.2609,2,baseline
11.2609,11.2609,2,baseline
9.2130,9.2130,2,baseline
9.2130,9.2130,2,baseline
9.2130,9.2130,2,baseline
9.2873,9.2873,2,baseline
14.8382,14.8382,2,baseline
10.7741,10.7741,2,baseline
10.7741,10.7741,2,baseline
10.7741,10.7741,2,baseline
12.6342,12.6342,2,baseline
12.6342,12.6342,2,baseline
12.6342,12.6342,2,baseline
8.9404,8.9404,2,baseline
8.9404,8.9404,2,baseline
10.1963,10.1963,2,baseline
35.2369,35.2369,2,baseline
11.4539,11.4539,2,baseline
16.1718,13.2331,3,invariant
16.1718,13.7341,3,invariant
11.0712,11.0712,2,baseline
11.0712,11.0712,1,baseline
11.0712,11.0712,1,baseline
10.1746,10.1746,2,baseline
10.1119,10.1119,2,baseline
10.1119,10.1119,2,baseline
21.1394,21.1394,2,baseline
21.1394,21.1394,2,baseline
21.1394,21.1394,2,baseline
21.1394,21.1394,2,baseline
11.5855,11.5855,2,baseline
11.5855,11.5855,2,baseline
11.5855,11.5855,2,baseline
10.1549,10.1549,2,baseline
10.1549,10.1549,2,baseline
9.3053,9.3053,2,baseline
10.6847,10.6847,2,baseline
10.6847,10.6847,2,baseline
10.6847,10.6847,2,baseline
10.6847,10.6847,2,baseline
10.6847,10.4896,3,invariant
10.6847,10.6847,2,baseline
10.6847,10.6847,2,baseline
10.6847,10.6847,2,baseline
10.6847,10.6847,2,baseline
9.3543,9.3543,2,baseline
82.0050,82.0050,2,baseline
82.0050,82.0050,2,baseline
82.0050,82.0050,2,baseline
10.2295,10.2295,2,baseline
10.2394,10.2394,2,baseline
10.2394,10.2394,2,baseline
8.9171,8.9171,2,baseline
9.3179,9.3179,2,baseline
9.3179,9.3179,2,baseline
9.2780,9.2780,2,baseline
10.1920,10.1920,2,baseline
10.1920,10.1920,2,baseline
10.1920,10.1920,2,baseline
9.7897,9.7897,2,baseline
9.7897,9.7897,2,baseline
9.7897,9.7897,2,baseline
10.8760,10.8760,2,baseline
10.8760,10.8760,2,baseline
10.8760,10.8760,2,baseline
10.8760,10.8760,2,baseline
10.8760,10.8456,3,invariant
10.6744,10.6744,2,baseline
10.6744,10.6744,2,baseline
10.6744,10.6744,2,baseline
10.6744,10.6744,2,baseline
9.9234,9.9234,2,baseline
9.9234,9.9234,2,baseline
9.3629,9.3629,2,baseline
9.3629,9.3629,2,baseline
9.3629,9.3629,2,baseline
9.3629,9.3629,2,baseline
10.2963,10.2963,2,baseline
8.8687,8.8687,2,baseline
8.8687,8.8687,2,baseline
11.4519,11.4519,2,baseline
11.4519,11.4519,2,baseline
440.8689,13.7648,3,invariant
440.8689,15.3457,3,invariant
440.8689,16.8676,3,invariant
9.3086,9.3086,2,baseline
139.2128,139.2128,1,baseline
139.2128,139.2128,1,baseline
46.6008,46.6008,2,baseline
46.6008,46.6008,2,baseline
46.6008,46.6008,2,baseline
46.6008,46.6008,2,baseline
16.0296,16.0296,2,baseline
16.0296,16.0296,2,baseline
16.0296,15.8222,3,invariant
16.0296,16.0296,2,baseline
16.0296,16.0296,2,baseline
17.3006,17.3006,2,baseline
11.2288,11.2288,2,baseline
11.2288,11.2288,2,baseline
11.2288,11.2288,2,baseline
8.9494,8.9494,2,baseline
8.9494,8.9494,2,baseline
17.6187,15.7749,3,invariant
17.6187,16.3446,3,invariant
17.6187,17.0182,3,invariant
12.0190,12.0190,2,baseline
12.0190,12.0190,2,baseline
9.9009,9.9009,2,baseline
9.1493,9.1493,2,baseline
9.1493,9.1493,2,baseline
9.4699,9.4699,2,baseline
9.4699,9.4699,2,baseline
11.5713,11.5713,2,baseline
11.5713,11.5713,2,baseline
11.5713,11.5713,2,baseline
10.2705,10.2705,2,baseline
10.2705,10.2705,2,baseline
10.2705,10.2705,2,baseline
10.2705,10.2705,2,baseline
8.9772,8.9772,2,baseline
10.1832,10.1832,2,baseline
9.7531,9.7531,2,baseline
9.7531,9.7531,2,baseline
11.6256,11.6256,2,baseline
11.6256,11.6256,2,baseline
11.6256,11.6256,2,baseline
11.6256,11.6256,2,baseline
11.6256,11.6256,2,baseline
9.3582,9.3582,2,baseline
17.1980,10.6554,3,invariant
43.3358,43.3358,2,baseline
43.3358,43.3358,2,baseline
12.1161,12.1161,2,baseline
12.3468,12.3468,2,baseline
12.3468,12.3468,2,baseline
9.7599,9.7599,2,baseline
14.8817,13.5405,3,invariant
14.8817,13.9315,3,invariant
14.8817,14.3642,3,invariant
14.8817,14.8817,2,baseline
32.6306,18.2783,3,invariant
9.8498,9.8498,2,baseline
10.2183,10.2183,2,baseline
10.2183,10.2183,2,baseline
10.5484,10.5484,2,baseline
55.2563,55.2563,2,baseline
55.2563,55.2563,2,baseline
55.2563,48.3874,3,invariant
55.2563,55.2563,2,baseline
55.2563,55.2563,2,baseline
55.2563,55.2563,2,baseline
55.2563,55.2563,2,baseline
11.7038,11.7038,2,baseline
10.3525,10.3525,2,baseline
9.6143,9.6143,2,baseline
9.6143,9.6143,2,baseline
9.7059,9.7059,2,baseline
9.7059,9.7059,2,baseline
9.7059,9.7059,2,baseline
235.7712,235.7712,2,baseline
235.7712,235.7712,2,baseline
114.7548,114.7548,2,baseline
114.7548,114.7548,2,baseline
114.7548,114.7548,2,baseline
114.7548,114.7548,2,baseline
14.4781,14.4781,2,baseline
14.4781,14.4781,2,baseline
14.4781,14.4781,2,baseline
14.4781,14.4781,2,baseline
38.2739,16.5626,3,invariant
38.2739,38.2739,2,baseline
38.2739,38.2739,2,baseline
38.2739,38.2739,2,baseline
16.1046,16.1046,2,baseline
16.1046,16.1046,2,baseline
16.1046,16.1046,2,baseline
10.1002,10.1002,2,baseline
9.4865,9.4865,2,baseline
10.1927,10.1927,2,baseline
10.1927,10.1927,2,baseline
10.1927,10.1927,2,baseline
12.2826,12.2826,2,baseline
12.2826,12.2826,2,baseline
10.3572,10.3572,2,baseline
10.3572,10.3572,2,baseline
10.3572,10.3572,2,baseline
10.5685,10.5685,2,baseline
10.5685,10.5685,2,baseline
10.5685,10.5685,2,baseline
10.5685,10.5685,2,baseline
9.9075,9.9075,2,baseline
9.9075,9.9075,2,baseline
9.9075,9.9075,2,baseline
10.7513,10.7513,2,baseline
10.5776,10.5776,2,baseline
9.9422,9.9422,2,baseline
9.9422,9.9422,2,baseline
250.9998,250.9998,2,baseline
250.9998,250.9998,2,baseline
250.9998,250.9998,2,baseline
250.9998,250.9998,1,baseline
250.9998,216.2546,3,invariant
250.9998,236.5721,3,invariant
250.9998,242.9446,3,invariant
198.3360,17.3277,3,invariant
198.3360,19.4277,3,invariant
198.3360,19.9327,3,invariant
198.3360,25.3453,3,invariant
11.1042,11.1042,2,baseline
11.1042,11.1042,2,baseline
9.9446,9.9446,2,baseline
10.7089,10.7089,2,baseline
20.6835,20.6835,2,baseline
20.6835,20.6835,2,baseline
20.6835,20.6835,1,baseline
426.7691,46.3521,3,invariant
10.9022,10.9022,2,baseline
10.9022,10.9022,2,baseline
23.3712,12.0803,3,invariant
15.9645,15.9645,2,baseline
15.9645,15.9645,2,baseline
15.9645,15.9645,1,baseline
11.0286,11.0286,2,baseline
11.0286,11.0286,2,baseline
83.8733,16.2283,3,invariant
83.8733,17.8441,3,invariant
83.8733,18.9735,3,invariant
83.8733,62.1953,3,invariant
11.9853,10.8590,3,invariant
14.4382,11.8659,3,invariant
14.4382,11.9102,3,invariant
14.4382,13.0640,3,invariant
47.1461,47.1461,2,baseline
11.1403,10.7783,3,invariant
11.1403,11.1403,2,baseline
12.8677,12.8677,2,baseline
12.8677,12.8677,2,baseline
12.9756,11.3214,3,invariant
18.1380,13.8254,3,invariant
18.1380,18.1380,2,baseline
18.1380,18.1380,2,baseline
18.1380,18.1380,2,baseline
18.1380,18.1380,2,baseline
236.2961,201.5545,3,invariant
236.2961,205.2175,3,invariant
236.2961,223.7649,3,invariant
236.2961,236.2961,2,baseline
10.4758,10.4758,2,baseline
10.4758,10.4758,2,baseline
10.4758,10.4758,2,baseline
10.4758,10.4758,2,baseline
25.6069,13.2670,3,invariant
25.6069,15.2601,3,invariant
10.3495,10.3495,2,baseline
10.2027,10.2027,2,baseline
10.2027,10.2027,2,baseline
10.2027,10.2027,2,baseline
10.2027,10.2027,2,baseline
9.8888,9.8888,2,baseline
11.3167,11.3167,2,baseline
11.3167,11.3167,2,baseline
11.3167,11.3167,2,baseline
12.4743,11.7354,3,invariant
12.4743,12.4743,2,baseline
12.4743,12.4743,2,baseline
12.5637,12.5637,2,baseline
12.5637,12.5637,2,baseline
12.5637,12.5279,3,invariant
12.5637,12.5637,2,baseline
17.5502,17.5502,2,baseline
10.6225,10.6225,2,baseline
10.1087,10.1087,2,baseline
45.3805,15.3900,3,invariant
45.3805,20.1839,3,invariant
45.3805,20.3291,3,invariant
35.8616,35.8616,2,baseline
10.9824,10.9824,2,baseline
10.3440,10.3440,2,baseline
242.8412,49.1973,3,invariant
242.8412,105.0434,3,invariant
242.8412,109.8707,3,invariant
242.8412,74.2377,3,invariant
11.0928,11.0928,2,baseline
11.0928,11.0928,2,baseline
11.0928,11.0928,2,baseline
12.5488,12.4896,3,invariant
12.5488,12.5488,2,baseline
12.5488,12.5488,2,baseline
20.0071,20.0071,2,baseline
20.0071,20.0071,2,baseline
20.0071,18.3033,3,invariant
11.0092,11.0092,2,baseline
12.7504,12.7504,2,baseline
12.7504,12.7504,2,baseline
12.7504,12.7504,2,baseline
12.7504,12.7504,2,baseline
12.7504,12.7504,2,baseline
12.7504,12.7504,2,baseline
12.7504,12.7504,2,baseline
12.7504,12.7504,2,baseline
10.1201,10.1201,2,baseline
96.5442,16.9091,3,invariant
96.5442,18.0008,3,invariant
11.6118,11.6118,2,baseline
11.6118,11.6118,2,baseline
264.4265,18.3019,3,invariant
10.3344,10.0542,3,invariant
10.3344,10.3344,2,baseline
9.9863,9.9863,2,baseline
10.3474,10.3474,2,baseline
10.3474,10.3474,2,baseline
10.3474,10.3474,2,baseline
11.6560,11.6560,2,baseline
14.2194,14.2194,2,baseline
82.0505,27.0588,3,invariant
12.2214,12.0470,3,invariant
10.9833,10.9833,2,baseline
10.9833,10.9833,2,baseline
10.9833,10.9833,2,baseline
111.7059,110.0189,3,invariant
111.7059,111.2179,3,invariant
111.7059,111.7059,2,baseline
111.7059,111.7059,2,baseline
12.8605,12.8605,2,baseline
12.8605,12.8605,2,baseline
11.2879,9.4207,3,invariant
11.4527,11.2600,3,invariant
10.2046,9.8529,3,invariant
14.9277,14.9277,2,baseline
14.9277,14.9277,2,baseline
14.9277,14.9277,2,baseline
14.9277,14.9277,2,baseline
14.9277,14.9277,2,baseline
14.9277,14.9277,2,baseline
14.9277,14.9277,2,baseline
14.9277,14.9277,2,baseline
14.9277,14.9277,2,baseline
14.9277,14.9277,2,baseline
14.9277,14.9277,2,baseline
566.5946,72.6937,3,invariant
566.5946,566.5946,1,baseline
21.1074,12.6780,3,invariant
13.8544,12.7619,3,invariant
13.8544,13.8544,2,baseline
13.8544,13.8544,2,baseline
13.8544,13.8544,2,baseline
13.8544,13.8544,2,baseline
13.8544,13.8544,2,baseline
15.0908,15.0908,2,baseline
15.0908,15.0908,2,baseline
15.0908,15.0908,2,baseline
15.0908,15.0908,2,baseline
15.0908,15.0908,2,baseline
15.0908,15.0908,2,baseline
10.5114,10.5114,2,baseline
10.5114,10.5114,2,baseline
14.4990,14.4990,2,baseline
10.5707,10.5707,2,baseline
11.8357,10.6401,3,invariant
10.5182,10.5182,2,baseline
10.5182,10.5182,2,baseline
12.7997,12.7997,2,baseline
12.7997,12.7997,2,baseline
12.7564,12.7564,2,baseline
11.3288,11.3288,2,baseline
11.3288,11.3288,2,baseline
11.2416,11.2416,2,baseline
11.2416,11.2416,2,baseline
11.0374,10.5354,3,invariant
11.0374,10.6365,3,invariant
10.5104,10.5104,2,baseline
12.6065,12.2729,3,invariant
10.8184,10.8184,2,baseline
10.8184,10.8184,2,baseline
10.8184,10.8184,2,baseline
10.8184,10.8184,2,baseline
10.4731,10.4731,2,baseline
10.4731,10.4731,2,baseline
11.3107,11.3107,2,baseline
11.3107,11.3107,2,baseline
11.3107,11.3107,2,baseline
11.3107,11.3107,2,baseline
15.2293,15.2293,2,baseline
15.2293,15.2293,2,baseline
15.2293,15.2293,2,baseline
15.2293,15.2293,2,baseline
13.4641,13.4641,2,baseline
13.4641,13.4641,2,baseline
13.4641,12.5694,3,invariant
10.1417,10.1053,3,invariant
10.1417,10.1417,2,baseline
18.7347,12.4244,3,invariant
18.7347,13.6842,3,invariant
18.7347,16.9234,3,invariant
20.0642,19.1584,3,invariant
20.0642,15.0974,3,invariant
20.0642,18.4949,3,invariant
20.0642,13.2161,3,invariant
20.0642,20.0642,2,baseline
10.1874,10.1036,3,invariant
10.1874,10.1874,2,baseline
10.1874,10.1874,2,baseline
64.3472,55.6666,3,invariant
64.3472,64.3472,2,baseline
64.3472,13.8302,3,invariant
64.3472,19.7346,3,invariant
103.6060,11.7807,3,invariant
103.6060,103.6060,2,baseline
103.6060,103.6060,2,baseline
15.3674,15.3674,2,baseline
15.3674,15.3674,2,baseline
15.3674,15.3674,2,baseline
35.4199,35.4199,2,baseline
35.4199,35.4199,2,baseline
35.4199,25.8766,3,invariant
35.4199,18.7678,3,invariant
35.4199,19.0188,3,invariant
35.4199,18.9460,3,invariant
35.4199,20.7834,3,invariant
39.1354,10.4979,3,invariant
39.1354,11.8359,3,invariant
10.9561,10.3121,3,invariant
9.8405,9.8405,2,baseline
10.9350,10.9350,2,baseline
10.9350,10.9350,2,baseline
10.9350,10.5559,3,invariant
10.0127,9.8489,3,invariant
10.0127,10.0127,2,baseline
10.8608,10.8608,2,baseline
10.8608,10.8608,2,baseline
10.8608,10.8608,2,baseline
